task_id,family_id,system,novelty_fraction,realized_novelty,length,tokens,tokens_f10,per_hit,browser_calls,latency_ms,success,false_accept,unknown,confidence,probeHit,ttlValid,etagMatched,auditorBlocked,frontierHit,frontierCrossFamilyAdoption,cacheHit,auditorFetchMiss,retrieval_hit,toolHit,qcr_jaccard,frontier_jaccard,provenanceHash,verify_passed,hit
task_0042,family_07,B-STAGEHAND-CACHE,0.0,0.0,8,450,450,56.25,9,1080,1,0,0,0.9825,0,0,0,0,0,0,0,0,1,0,1.0,0.0,,1,1
task_0042,family_07,B-TERX-REPLAY,0.0,0.0,8,450,450,56.25,9,1080,1,0,0,0.9825,0,0,0,0,0,0,0,0,1,0,1.0,0.0,,1,1
task_0042,family_07,P-STAGEHAND-TTL,0.0,0.0,8,460,460,57.5,10,1030,1,0,0,0.99,1,1,1,0,1,0,1,0,0,0,0.0,1.0,9bc79ca0c90e9329,1,1
task_0042,family_07,P-WEBMCP-TOOL,0.0,0.0,8,565,565,57.5,11,1105,1,0,0,0.99,0,0,0,0,0,0,1,0,1,1,0.0,0.0,6aec223892a062c0,1,1
task_0042,family_07,P-SPIDER-MEA-BATCHED,0.0,0.0,8,820,820,63.75,12,1285,1,0,0,0.99,0,0,0,0,1,0,1,0,1,0,1.0,1.0,6aec223892a062c0,1,1
task_0042,family_07,NC1-SHUFFLED,0.0,0.0,8,860,860,68.75,11,1310,1,0,0,0.9774,0,1,0,0,0,0,0,1,0,0,0.0,0.0,1f57289ba10869b2,1,1
task_0042,family_07,NC2-RANDOM,0.0,0.0,8,860,860,68.75,11,1310,1,0,1,0.8614217629668711,0,0,0,0,0,0,0,1,0,0,0.0,0.0,f622c10786ada725,0,0
task_0042,family_07,NC3-LENGTH,0.0,0.0,8,4050,4050,500.0,17,8120,1,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0042,family_07,NC4-ABLATION,0.0,0.0,8,910,910,75.0,12,1350,1,0,0,0.99,0,0,0,0,1,0,0,1,1,0,1.0,1.0,6aec223892a062c0,1,1
task_0043,family_07,B-COLD,1.0,1.0,8,4050,4050,506.25,17,8120,1,0,0,0.9801,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0043,family_07,B-RAG-EMBED,1.0,1.0,8,4250,4250,506.25,18,8270,1,0,0,0.9801,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0043,family_07,B-STAGEHAND-CACHE,1.0,1.0,8,4050,4050,506.25,17,8120,1,0,0,0.9801,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0043,family_07,B-TERX-REPLAY,1.0,1.0,8,4050,4050,506.25,17,8120,1,0,0,0.9801,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0043,family_07,P-STAGEHAND-TTL,1.0,1.0,8,4050,4050,506.25,17,8120,1,0,0,0.99,0,1,0,0,0,0,0,0,0,0,0.0,0.0,51601e4ab776eb7e,1,0
task_0043,family_07,P-WEBMCP-TOOL,1.0,1.0,8,1015,1015,113.75,12,1985,1,0,0,0.99,0,1,0,0,0,0,1,0,1,1,0.0,0.0,328a1d726ac28393,1,1
task_0043,family_07,P-SPIDER-MEA-BATCHED,1.0,1.0,8,1180,1180,108.75,12,2035,1,0,0,0.99,1,1,1,0,0,0,1,0,0,0,0.0,0.0,328a1d726ac28393,1,1
task_0043,family_07,NC1-SHUFFLED,1.0,1.0,8,820,820,63.75,12,1285,1,0,1,0.7984260815774785,0,0,0,0,1,0,1,0,1,0,0.3333333333333333,0.3333333333333333,626e39b9c5934fa5,0,0
task_0043,family_07,NC2-RANDOM,1.0,1.0,8,1310,1310,125.0,12,2190,1,0,1,0.8686117493085589,0,0,0,1,0,0,0,1,0,0,0.0,0.0,9a90521e7fbecee9,0,0
task_0043,family_07,NC3-LENGTH,1.0,1.0,8,4050,4050,500.0,17,8120,1,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0043,family_07,NC4-ABLATION,1.0,1.0,8,1220,1220,113.75,12,2125,1,0,0,0.9577,0,0,0,0,0,0,1,0,0,0,0.0,0.0,328a1d726ac28393,1,1
task_0044,family_07,B-COLD,0.25,0.0,8,4050,4050,506.25,17,8120,1,0,0,0.99,0,0,0,0,0,0,0,0,0,0,1.0,0.0,,1,0
task_0044,family_07,B-RAG-EMBED,0.25,0.0,8,650,650,56.25,10,1230,1,0,0,0.99,0,0,0,0,0,0,0,0,1,0,1.0,0.0,,1,1
task_0044,family_07,B-STAGEHAND-CACHE,0.25,0.0,8,4050,4050,506.25,17,8120,1,0,0,0.99,0,0,0,0,0,0,0,0,1,0,1.0,0.0,,1,0
task_0044,family_07,B-TERX-REPLAY,0.25,0.0,8,4050,4050,506.25,17,8120,1,0,0,0.99,0,0,0,0,0,0,0,0,1,0,1.0,0.0,,1,0
task_0044,family_07,P-STAGEHAND-TTL,0.25,0.0,8,500,500,62.5,10,1120,1,0,0,0.99,0,0,0,0,1,0,0,0,0,0,0.0,1.0,c91a30f2859973bb,1,1
task_0044,family_07,P-WEBMCP-TOOL,0.25,0.0,8,565,565,57.5,11,1105,1,0,0,0.99,0,0,0,0,0,0,1,0,1,1,0.0,0.0,2de1a6e517c920c5,1,1
task_0044,family_07,P-SPIDER-MEA-BATCHED,0.25,0.0,8,820,820,63.75,12,1285,1,0,0,0.9594,0,0,0,0,1,0,1,0,1,0,1.0,1.0,2de1a6e517c920c5,1,1
task_0044,family_07,NC1-SHUFFLED,0.25,0.0,8,770,770,57.5,11,1245,1,0,1,0.9328596004886565,0,0,0,0,0,0,1,0,0,0,0.0,0.0,d2920499a1af2e27,0,0
task_0044,family_07,NC2-RANDOM,0.25,0.0,8,860,860,68.75,11,1310,1,0,0,0.9805,0,0,0,0,0,0,0,1,0,0,0.0,0.0,beb4770175860356,1,1
task_0044,family_07,NC3-LENGTH,0.25,0.0,8,4050,4050,500.0,17,8120,1,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0044,family_07,NC4-ABLATION,0.25,0.0,8,820,820,63.75,12,1285,1,0,0,0.99,0,0,0,0,1,0,1,0,1,0,1.0,1.0,2de1a6e517c920c5,1,1
task_0045,family_07,B-COLD,0.5,1.0,8,4050,4050,506.25,17,8120,1,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0045,family_07,B-RAG-EMBED,0.5,1.0,8,4250,4250,506.25,18,8270,1,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0045,family_07,B-STAGEHAND-CACHE,0.5,1.0,8,4050,4050,506.25,17,8120,1,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0045,family_07,B-TERX-REPLAY,0.5,1.0,8,4050,4050,506.25,17,8120,1,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0045,family_07,P-STAGEHAND-TTL,0.5,1.0,8,4010,4010,501.25,17,8030,1,0,0,0.9514,1,1,1,0,0,0,0,0,0,0,0.0,0.0,246f3d4500dcd62a,1,0
task_0045,family_07,P-WEBMCP-TOOL,0.5,1.0,8,1015,1015,113.75,12,1985,1,0,0,0.9707,0,0,0,0,0,0,1,0,1,1,0.0,0.0,293893f9fa9bfed2,1,1
task_0045,family_07,P-SPIDER-MEA-BATCHED,0.5,1.0,8,1180,1180,108.75,12,2035,1,0,0,0.9723,1,1,1,0,0,0,1,0,0,0,0.0,0.0,293893f9fa9bfed2,1,1
task_0045,family_07,NC1-SHUFFLED,0.5,1.0,8,1680,1680,171.25,14,3035,0,1,0,0.8624015671365552,1,1,1,0,0,0,1,0,0,0,0.0,0.0,09cae8bf29b7ce24,0,1
task_0045,family_07,NC2-RANDOM,0.5,1.0,8,1270,1270,120.0,12,2100,1,0,1,0.9418166118862752,1,1,1,1,0,0,0,1,0,0,0.0,0.0,9f5c4e52824e06fd,0,0
task_0045,family_07,NC3-LENGTH,0.5,1.0,8,4050,4050,500.0,17,8120,1,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0045,family_07,NC4-ABLATION,0.5,1.0,8,1220,1220,113.75,12,2125,1,0,0,0.99,0,0,0,0,0,0,1,0,0,0,0.0,0.0,293893f9fa9bfed2,1,1
task_0046,family_07,B-COLD,0.75,1.0,8,4050,4050,506.25,17,8120,1,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0046,family_07,B-RAG-EMBED,0.75,1.0,8,4250,4250,506.25,18,8270,1,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0046,family_07,B-STAGEHAND-CACHE,0.75,1.0,8,4050,4050,506.25,17,8120,1,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0046,family_07,B-TERX-REPLAY,0.75,1.0,8,4050,4050,506.25,17,8120,1,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0046,family_07,P-STAGEHAND-TTL,0.75,1.0,8,4010,4010,501.25,17,8030,1,0,1,0.8088991330091878,1,1,1,0,0,0,0,0,0,0,0.0,0.0,91b352e077902149,0,0
task_0046,family_07,P-WEBMCP-TOOL,0.75,1.0,8,975,975,108.75,12,1895,1,0,0,0.99,1,1,1,0,0,0,1,0,1,1,0.0,0.0,f80eac38ede0745a,1,1
task_0046,family_07,P-SPIDER-MEA-BATCHED,0.75,1.0,8,1180,1180,108.75,12,2035,1,0,0,0.99,1,1,1,0,0,0,1,0,0,0,0.0,0.0,f80eac38ede0745a,1,1
task_0046,family_07,NC1-SHUFFLED,0.75,1.0,8,1680,1680,171.25,14,3035,0,1,0,0.8497341836079317,1,1,1,0,0,0,1,0,0,0,0.0,0.0,fcb12c4ef15f43bf,0,1
task_0046,family_07,NC2-RANDOM,0.75,1.0,8,1770,1770,182.5,14,3100,0,1,0,0.9252730003283338,1,1,1,0,0,0,0,1,0,0,0.0,0.0,82bb24da4342c2ef,0,1
task_0046,family_07,NC3-LENGTH,0.75,1.0,8,4050,4050,500.0,17,8120,1,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0046,family_07,NC4-ABLATION,0.75,1.0,8,1180,1180,108.75,12,2035,1,0,1,0.01,1,1,1,1,0,0,1,0,0,0,0.0,0.0,f80eac38ede0745a,0,0
task_0047,family_07,B-COLD,1.0,1.0,8,4050,4050,506.25,17,8120,1,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0047,family_07,B-RAG-EMBED,1.0,1.0,8,4250,4250,506.25,18,8270,1,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0047,family_07,B-STAGEHAND-CACHE,1.0,1.0,8,4050,4050,506.25,17,8120,1,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0047,family_07,B-TERX-REPLAY,1.0,1.0,8,4050,4050,506.25,17,8120,1,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0047,family_07,P-STAGEHAND-TTL,1.0,1.0,8,4050,4050,506.25,17,8120,1,0,1,0.8588628852859026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,98d5f856df6ae525,0,0
task_0047,family_07,P-WEBMCP-TOOL,1.0,1.0,8,1015,1015,113.75,12,1985,1,0,0,0.99,0,0,0,0,0,0,1,0,1,1,0.0,0.0,10b90c18576f0e80,1,1
task_0047,family_07,P-SPIDER-MEA-BATCHED,1.0,1.0,8,1220,1220,113.75,12,2125,1,0,0,0.99,0,1,0,0,0,0,1,0,0,0,0.0,0.0,10b90c18576f0e80,1,1
task_0047,family_07,NC1-SHUFFLED,1.0,1.0,8,1220,1220,113.75,12,2125,1,0,0,0.99,0,0,0,0,0,0,1,0,0,0,0.0,0.0,7528fa65102d4345,1,1
task_0047,family_07,NC2-RANDOM,1.0,1.0,8,1310,1310,125.0,12,2190,1,0,0,0.99,0,0,0,0,0,0,0,1,0,0,0.0,0.0,565faff468fe2e47,1,1
task_0047,family_07,NC3-LENGTH,1.0,1.0,8,4050,4050,500.0,17,8120,1,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0047,family_07,NC4-ABLATION,1.0,1.0,8,1220,1220,113.75,12,2125,1,0,1,0.01,0,0,0,1,0,0,1,0,0,0,0.0,0.0,10b90c18576f0e80,0,0
task_0048,family_08,B-COLD,0.0,0.0,9,4550,4550,505.55555555555554,19,9120,1,0,0,0.99,0,0,0,0,0,0,0,0,0,0,1.0,0.0,,1,0
task_0048,family_08,B-RAG-EMBED,0.0,0.0,9,700,700,55.55555555555556,11,1350,1,0,0,0.99,0,0,0,0,0,0,0,0,1,0,1.0,0.0,,1,1
task_0048,family_08,B-STAGEHAND-CACHE,0.0,0.0,9,500,500,55.55555555555556,10,1200,1,0,0,0.99,0,0,0,0,0,0,0,0,1,0,1.0,0.0,,1,1
task_0048,family_08,B-TERX-REPLAY,0.0,0.0,9,500,500,55.55555555555556,10,1200,1,0,0,0.99,0,0,0,0,0,0,0,0,1,0,1.0,0.0,,1,1
task_0048,family_08,P-STAGEHAND-TTL,0.0,0.0,9,510,510,56.666666666666664,11,1150,1,0,0,0.9646,1,1,1,0,1,0,1,0,0,0,0.0,1.0,298aa4eb4932e178,1,1
task_0048,family_08,P-WEBMCP-TOOL,0.0,0.0,9,615,615,56.666666666666664,12,1225,1,0,0,0.9744,0,0,0,0,0,0,1,0,1,1,0.0,0.0,a04ab9cf39d091af,1,1
task_0048,family_08,P-SPIDER-MEA-BATCHED,0.0,0.0,9,870,870,62.22222222222222,13,1405,1,0,0,0.99,0,0,0,0,1,0,1,0,1,0,1.0,1.0,a04ab9cf39d091af,1,1
task_0048,family_08,NC1-SHUFFLED,0.0,0.0,9,780,780,52.22222222222222,12,1275,1,0,0,0.956,1,1,1,0,0,0,1,0,0,0,0.0,0.0,078c0b07b727fcd5,1,1
task_0048,family_08,NC2-RANDOM,0.0,0.0,9,870,870,62.22222222222222,12,1340,1,0,0,0.9767,1,1,1,0,0,0,0,1,0,0,0.0,0.0,11aae28f1a2add52,1,1
task_0048,family_08,NC3-LENGTH,0.0,0.0,9,4550,4550,500.0,19,9120,1,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0048,family_08,NC4-ABLATION,0.0,0.0,9,830,830,57.77777777777778,13,1315,1,0,0,0.99,1,1,1,0,1,0,1,0,1,0,1.0,1.0,a04ab9cf39d091af,1,1
task_0049,family_08,B-COLD,0.25,0.5,9,4550,4550,505.55555555555554,19,9120,1,0,0,0.9706,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.0,,1,0
task_0049,family_08,B-RAG-EMBED,0.25,0.5,9,2500,2500,255.55555555555554,15,4870,1,0,0,0.9706,0,0,0,0,0,0,0,0,1,0,0.6666666666666666,0.0,,1,1
task_0049,family_08,B-STAGEHAND-CACHE,0.25,0.5,9,4550,4550,505.55555555555554,19,9120,1,0,0,0.9706,0,0,0,0,0,0,0,0,1,0,0.6666666666666666,0.0,,1,0
task_0049,family_08,B-TERX-REPLAY,0.25,0.5,9,4550,4550,505.55555555555554,19,9120,1,0,0,0.9706,0,0,0,0,0,0,0,0,1,0,0.6666666666666666,0.0,,1,0
task_0049,family_08,P-STAGEHAND-TTL,0.25,0.5,9,510,510,56.666666666666664,11,1150,1,0,0,0.99,1,1,1,0,1,0,0,0,0,0,0.0,1.0,54e0194ae5fdf737,1,1
task_0049,family_08,P-WEBMCP-TOOL,0.25,0.5,9,615,615,56.666666666666664,12,1225,1,0,0,0.99,0,0,0,0,0,0,1,0,1,1,0.0,0.0,8966fac5f529a5d7,1,1
task_0049,family_08,P-SPIDER-MEA-BATCHED,0.25,0.5,9,870,870,62.22222222222222,13,1405,1,0,0,0.99,0,1,0,0,1,0,1,0,1,0,0.6666666666666666,1.0,8966fac5f529a5d7,1,1
task_0049,family_08,NC1-SHUFFLED,0.25,0.5,9,1770,1770,162.22222222222223,14,3100,1,0,1,0.933680300397846,1,1,1,1,0,0,0,1,0,0,0.0,0.0,94666198f33e39f2,0,0
task_0049,family_08,NC2-RANDOM,0.25,0.5,9,1770,1770,162.22222222222223,14,3100,1,0,1,0.9131241992643051,1,1,1,1,0,0,0,1,0,0,0.0,0.0,d71a05d8b0fb05a7,0,0
task_0049,family_08,NC3-LENGTH,0.25,0.5,9,4550,4550,500.0,19,9120,1,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0049,family_08,NC4-ABLATION,0.25,0.5,9,960,960,72.22222222222223,13,1470,1,0,0,0.99,0,0,0,0,1,0,0,1,1,0,0.6666666666666666,1.0,8966fac5f529a5d7,1,1
task_0050,family_08,B-COLD,0.5,0.5,9,4550,4550,505.55555555555554,19,9120,1,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.0,,1,0
task_0050,family_08,B-RAG-EMBED,0.5,0.5,9,2500,2500,255.55555555555554,15,4870,1,0,0,0.99,0,0,0,0,0,0,0,0,1,0,0.6666666666666666,0.0,,1,1
task_0050,family_08,B-STAGEHAND-CACHE,0.5,0.5,9,4550,4550,505.55555555555554,19,9120,1,0,0,0.99,0,0,0,0,0,0,0,0,1,0,0.6666666666666666,0.0,,1,0
task_0050,family_08,B-TERX-REPLAY,0.5,0.5,9,4550,4550,505.55555555555554,19,9120,1,0,0,0.99,0,0,0,0,0,0,0,0,1,0,0.6666666666666666,0.0,,1,0
task_0050,family_08,P-STAGEHAND-TTL,0.5,0.5,9,510,510,56.666666666666664,11,1150,1,0,0,0.973,1,1,1,0,1,0,0,0,0,0,0.0,1.0,94fa42d8667cde91,1,1
task_0050,family_08,P-WEBMCP-TOOL,0.5,0.5,9,575,575,52.22222222222222,12,1135,1,0,0,0.9742,1,1,1,0,0,0,1,0,1,1,0.0,0.0,f1e4559dd080da9a,1,1
task_0050,family_08,P-SPIDER-MEA-BATCHED,0.5,0.5,9,870,870,62.22222222222222,13,1405,1,0,0,0.99,0,0,0,0,1,0,1,0,1,0,0.6666666666666666,1.0,f1e4559dd080da9a,1,1
task_0050,family_08,NC1-SHUFFLED,0.5,0.5,9,830,830,57.77777777777778,13,1315,1,0,1,0.8643789264278203,1,1,1,1,1,0,1,0,0,0,0.16666666666666666,0.3333333333333333,73668b88877eead2,0,0
task_0050,family_08,NC2-RANDOM,0.5,0.5,9,2270,2270,217.77777777777777,16,4100,0,1,0,0.8640611188599217,1,1,1,0,0,0,0,1,0,0,0.0,0.0,6636c0bb7da09d3b,0,1
task_0050,family_08,NC3-LENGTH,0.5,0.5,9,4550,4550,500.0,19,9120,1,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0050,family_08,NC4-ABLATION,0.5,0.5,9,830,830,57.77777777777778,13,1315,1,0,0,0.9617,1,1,1,0,1,0,1,0,1,0,0.6666666666666666,1.0,f1e4559dd080da9a,1,1
task_0051,family_08,B-COLD,0.75,1.0,9,4550,4550,505.55555555555554,19,9120,1,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,,1,0
task_0051,family_08,B-RAG-EMBED,0.75,1.0,9,4750,4750,505.55555555555554,20,9270,1,0,0,0.99,0,0,0,0,0,0,0,0,1,0,0.3333333333333333,0.0,,1,0
task_0051,family_08,B-STAGEHAND-CACHE,0.75,1.0,9,4550,4550,505.55555555555554,19,9120,1,0,0,0.99,0,0,0,0,0,0,0,0,1,0,0.3333333333333333,0.0,,1,0
task_0051,family_08,B-TERX-REPLAY,0.75,1.0,9,4550,4550,505.55555555555554,19,9120,1,0,0,0.99,0,0,0,0,0,0,0,0,1,0,0.3333333333333333,0.0,,1,0
task_0051,family_08,P-STAGEHAND-TTL,0.75,1.0,9,550,550,61.111111111111114,11,1240,1,0,0,0.99,0,0,0,0,1,0,0,0,0,0,0.0,0.3333333333333333,80125adeffe073aa,1,1
task_0051,family_08,P-WEBMCP-TOOL,0.75,1.0,9,665,665,62.22222222222222,12,1200,1,0,0,0.99,1,1,1,0,0,0,0,1,1,1,0.0,0.0,12882b90191b2d76,1,1
task_0051,family_08,P-SPIDER-MEA-BATCHED,0.75,1.0,9,870,870,62.22222222222222,13,1405,1,0,0,0.9878,0,0,0,0,1,0,1,0,1,0,0.3333333333333333,0.3333333333333333,12882b90191b2d76,1,1
task_0051,family_08,NC1-SHUFFLED,0.75,1.0,9,1720,1720,156.66666666666666,14,3125,1,0,0,0.99,0,0,0,0,0,0,1,0,0,0,0.0,0.0,be832c1f794c7411,1,1
task_0051,family_08,NC2-RANDOM,0.75,1.0,9,1770,1770,162.22222222222223,14,3100,1,0,0,0.99,1,1,1,0,0,0,0,1,0,0,0.0,0.0,3af3b2cea17fed98,1,1
task_0051,family_08,NC3-LENGTH,0.75,1.0,9,4550,4550,500.0,19,9120,1,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0051,family_08,NC4-ABLATION,0.75,1.0,9,1680,1680,152.22222222222223,14,3035,1,0,0,0.99,1,1,1,0,0,0,1,0,1,0,0.3333333333333333,0.3333333333333333,12882b90191b2d76,1,1
task_0052,family_08,B-COLD,1.0,1.0,9,4550,4550,505.55555555555554,19,9120,1,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.0,,1,0
task_0052,family_08,B-RAG-EMBED,1.0,1.0,9,4750,4750,505.55555555555554,20,9270,1,0,0,0.99,0,0,0,0,0,0,0,0,1,0,0.6666666666666666,0.0,,1,0
task_0052,family_08,B-STAGEHAND-CACHE,1.0,1.0,9,4550,4550,505.55555555555554,19,9120,1,0,0,0.99,0,0,0,0,0,0,0,0,1,0,0.6666666666666666,0.0,,1,0
task_0052,family_08,B-TERX-REPLAY,1.0,1.0,9,4550,4550,505.55555555555554,19,9120,1,0,0,0.99,0,0,0,0,0,0,0,0,1,0,0.6666666666666666,0.0,,1,0
task_0052,family_08,P-STAGEHAND-TTL,1.0,1.0,9,510,510,56.666666666666664,11,1150,1,0,1,0.8220726467655661,1,1,1,0,1,0,0,0,0,0,0.0,1.0,114301f2f5d5baaf,0,0
task_0052,family_08,P-WEBMCP-TOOL,1.0,1.0,9,615,615,56.666666666666664,12,1225,1,0,0,0.972,0,0,0,0,0,0,1,0,1,1,0.0,0.0,45f9e7c80de71062,1,1
task_0052,family_08,P-SPIDER-MEA-BATCHED,1.0,1.0,9,830,830,57.77777777777778,13,1315,1,0,0,0.9785,1,1,1,0,1,0,1,0,1,0,0.6666666666666666,1.0,45f9e7c80de71062,1,1
task_0052,family_08,NC1-SHUFFLED,1.0,1.0,9,1680,1680,152.22222222222223,14,3035,1,0,1,0.9315623156647138,1,1,1,1,0,0,1,0,0,0,0.0,0.0,ba5572e1fccafb9f,0,0
task_0052,family_08,NC2-RANDOM,1.0,1.0,9,2270,2270,217.77777777777777,16,4100,0,1,0,0.8988915173979708,1,1,1,0,0,0,0,1,0,0,0.0,0.0,c11b1757e3df31b0,0,1
task_0052,family_08,NC3-LENGTH,1.0,1.0,9,4550,4550,500.0,19,9120,1,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0052,family_08,NC4-ABLATION,1.0,1.0,9,870,870,62.22222222222222,13,1405,1,0,0,0.9761,0,0,0,0,1,0,1,0,1,0,0.6666666666666666,1.0,45f9e7c80de71062,1,1
task_0053,family_08,B-COLD,0.25,0.5,9,4550,4550,505.55555555555554,19,9120,1,0,0,0.9595,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.0,,1,0
task_0053,family_08,B-RAG-EMBED,0.25,0.5,9,2500,2500,255.55555555555554,15,4870,1,0,0,0.9595,0,0,0,0,0,0,0,0,1,0,0.6666666666666666,0.0,,1,1
task_0053,family_08,B-STAGEHAND-CACHE,0.25,0.5,9,4550,4550,505.55555555555554,19,9120,1,0,0,0.9595,0,0,0,0,0,0,0,0,1,0,0.6666666666666666,0.0,,1,0
task_0053,family_08,B-TERX-REPLAY,0.25,0.5,9,4550,4550,505.55555555555554,19,9120,1,0,0,0.9595,0,0,0,0,0,0,0,0,1,0,0.6666666666666666,0.0,,1,0
task_0053,family_08,P-STAGEHAND-TTL,0.25,0.5,9,550,550,61.111111111111114,11,1240,1,0,1,0.8525198366640434,0,1,0,0,1,0,0,0,0,0,0.0,1.0,83534bfb7a4918ff,0,0
task_0053,family_08,P-WEBMCP-TOOL,0.25,0.5,9,615,615,56.666666666666664,12,1225,1,0,0,0.99,0,0,0,0,0,0,1,0,1,1,0.0,0.0,f5d6bd5b13b5c835,1,1
task_0053,family_08,P-SPIDER-MEA-BATCHED,0.25,0.5,9,830,830,57.77777777777778,13,1315,1,0,0,0.99,1,1,1,0,1,0,1,0,1,0,0.6666666666666666,1.0,f5d6bd5b13b5c835,1,1
task_0053,family_08,NC1-SHUFFLED,0.25,0.5,9,1810,1810,166.66666666666666,14,3190,1,0,1,0.8141743735330507,0,0,0,1,0,0,0,1,0,0,0.0,0.0,240596185300de58,0,0
task_0053,family_08,NC2-RANDOM,0.25,0.5,9,1810,1810,166.66666666666666,14,3190,1,0,1,0.9411404295905635,0,0,0,0,0,0,0,1,0,0,0.0,0.0,20769c458b2ab2a1,0,0
task_0053,family_08,NC3-LENGTH,0.25,0.5,9,4550,4550,500.0,19,9120,1,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0053,family_08,NC4-ABLATION,0.25,0.5,9,870,870,62.22222222222222,13,1405,1,0,0,0.99,0,1,0,0,1,0,1,0,1,0,0.6666666666666666,1.0,f5d6bd5b13b5c835,1,1
task_0054,family_09,B-COLD,0.0,0.0,10,5050,5050,505.0,21,10120,1,0,0,0.9731,0,0,0,0,0,0,0,0,0,0,1.0,0.0,,1,0
task_0054,family_09,B-RAG-EMBED,0.0,0.0,10,750,750,55.0,12,1470,1,0,0,0.9731,0,0,0,0,0,0,0,0,1,0,1.0,0.0,,1,1
task_0054,family_09,B-STAGEHAND-CACHE,0.0,0.0,10,550,550,55.0,11,1320,1,0,0,0.9731,0,0,0,0,0,0,0,0,1,0,1.0,0.0,,1,1
task_0054,family_09,B-TERX-REPLAY,0.0,0.0,10,550,550,55.0,11,1320,1,0,0,0.9731,0,0,0,0,0,0,0,0,1,0,1.0,0.0,,1,1
task_0054,family_09,P-STAGEHAND-TTL,0.0,0.0,10,560,560,56.0,12,1270,1,0,0,0.99,1,1,1,0,1,0,1,0,0,0,0.0,1.0,dc060add1340252c,1,1
task_0054,family_09,P-WEBMCP-TOOL,0.0,0.0,10,665,665,56.0,13,1345,1,0,0,0.99,0,0,0,0,0,0,1,0,1,1,0.0,0.0,e80153d82da1f884,1,1
task_0054,family_09,P-SPIDER-MEA-BATCHED,0.0,0.0,10,920,920,61.0,14,1525,1,0,0,0.99,0,0,0,0,1,0,1,0,1,0,1.0,1.0,e80153d82da1f884,1,1
task_0054,family_09,NC1-SHUFFLED,0.0,0.0,10,920,920,61.0,14,1525,1,0,1,0.9194599256438118,0,1,0,0,1,0,1,0,1,0,0.5,1.0,8932d02078bdb6bb,0,0
task_0054,family_09,NC2-RANDOM,0.0,0.0,10,960,960,65.0,13,1550,1,0,0,0.99,0,1,0,0,0,0,0,1,0,0,0.0,0.0,ed97a3d33633ab4e,1,1
task_0054,family_09,NC3-LENGTH,0.0,0.0,10,5050,5050,500.0,21,10120,1,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0054,family_09,NC4-ABLATION,0.0,0.0,10,970,970,66.0,14,1500,1,0,0,0.99,1,1,1,0,1,0,0,1,1,0,1.0,1.0,e80153d82da1f884,1,1
