task_id,family_id,template_id,novelty_fraction,length,system,success,false_accept,unknown,precision,tokens,browser_calls,latency_ms,reused_steps,hit,verify_passed,repair_triggered,confidence,ECE_bin
task_0024,family_04,template_04,0.0,12,P-SPIDER-PARAM,1,0,0,1,950,13,1710,12,1,1,0,0.9836433993772682,4
task_0024,family_04,template_04,0.0,12,B-COLD,1,0,0,1,6050,25,12120,0,0,1,0,0.5,2
task_0024,family_04,template_04,0.0,12,B-INSTRUCTION,1,0,0,1,6070,25,12120,0,0,1,0,0.5,2
task_0024,family_04,template_04,0.0,12,B-RAG-EMBED,1,0,0,1,850,13,1710,12,1,1,0,0.5,2
task_0024,family_04,template_04,0.0,12,B-STAGEHAND-CACHE,1,0,0,1,650,13,1560,12,1,1,0,0.5,2
task_0024,family_04,template_04,0.0,12,B-TERX-REPLAY,1,0,0,1,50,13,1560,12,1,1,0,0.5,2
task_0024,family_04,template_04,0.0,12,NC1-SHUFFLED,1,0,1,0,6350,25,12270,0,0,1,0,0.05910228867821268,0
task_0024,family_04,template_04,0.0,12,NC2-RANDOM,1,0,0,1,6250,25,12270,0,1,1,1,0.8,4
task_0024,family_04,template_04,0.0,12,B-LENGTH-PROPORTIONAL,1,0,0,1,6050,25,12120,0,0,1,0,0.5,2
task_0025,family_04,template_04,0.25,12,P-SPIDER-PARAM,1,0,1,0,6350,25,12270,0,0,1,0,0.4705270334363985,2
task_0025,family_04,template_04,0.25,12,B-COLD,1,0,0,1,6050,25,12120,0,0,1,0,0.5,2
task_0025,family_04,template_04,0.25,12,B-INSTRUCTION,1,0,0,1,6070,25,12120,0,0,1,0,0.5,2
task_0025,family_04,template_04,0.25,12,B-RAG-EMBED,1,0,0,1,6250,25,12270,0,0,1,0,0.5,2
task_0025,family_04,template_04,0.25,12,B-STAGEHAND-CACHE,1,0,0,1,6050,25,12120,0,0,1,0,0.5,2
task_0025,family_04,template_04,0.25,12,B-TERX-REPLAY,1,0,0,1,6050,25,12120,0,0,1,0,0.5,2
task_0025,family_04,template_04,0.25,12,NC1-SHUFFLED,1,0,1,0,6350,25,12270,0,0,1,0,0.0,0
task_0025,family_04,template_04,0.25,12,NC2-RANDOM,1,0,0,1,6250,25,12270,0,1,1,1,0.8,4
task_0025,family_04,template_04,0.25,12,B-LENGTH-PROPORTIONAL,1,0,0,1,6050,25,12120,0,0,1,0,0.5,2
task_0026,family_04,template_04,0.5,12,P-SPIDER-PARAM,1,0,1,0,6350,25,12270,0,0,1,0,0.5196387905479918,2
task_0026,family_04,template_04,0.5,12,B-COLD,1,0,0,1,6050,25,12120,0,0,1,0,0.5,2
task_0026,family_04,template_04,0.5,12,B-INSTRUCTION,1,0,0,1,6070,25,12120,0,0,1,0,0.5,2
task_0026,family_04,template_04,0.5,12,B-RAG-EMBED,1,0,0,1,6250,25,12270,0,0,1,0,0.5,2
task_0026,family_04,template_04,0.5,12,B-STAGEHAND-CACHE,1,0,0,1,6050,25,12120,0,0,1,0,0.5,2
task_0026,family_04,template_04,0.5,12,B-TERX-REPLAY,1,0,0,1,6050,25,12120,0,0,1,0,0.5,2
task_0026,family_04,template_04,0.5,12,NC1-SHUFFLED,1,0,1,0,6350,25,12270,0,0,1,0,0.009996547458724948,0
task_0026,family_04,template_04,0.5,12,NC2-RANDOM,1,0,0,1,6250,25,12270,0,1,1,1,0.8,4
task_0026,family_04,template_04,0.5,12,B-LENGTH-PROPORTIONAL,1,0,0,1,6050,25,12120,0,0,1,0,0.5,2
task_0027,family_04,template_04,0.75,12,P-SPIDER-PARAM,1,0,1,0,6350,25,12270,0,0,1,0,0.01627065244416277,0
task_0027,family_04,template_04,0.75,12,B-COLD,1,0,0,1,6050,25,12120,0,0,1,0,0.5,2
task_0027,family_04,template_04,0.75,12,B-INSTRUCTION,1,0,0,1,6070,25,12120,0,0,1,0,0.5,2
task_0027,family_04,template_04,0.75,12,B-RAG-EMBED,1,0,0,1,6250,25,12270,0,0,1,0,0.5,2
task_0027,family_04,template_04,0.75,12,B-STAGEHAND-CACHE,1,0,0,1,6050,25,12120,0,0,1,0,0.5,2
task_0027,family_04,template_04,0.75,12,B-TERX-REPLAY,1,0,0,1,6050,25,12120,0,0,1,0,0.5,2
task_0027,family_04,template_04,0.75,12,NC1-SHUFFLED,1,0,1,0,6350,25,12270,0,0,1,0,0.026121036778427736,0
task_0027,family_04,template_04,0.75,12,NC2-RANDOM,1,0,0,1,6250,25,12270,0,1,1,1,0.8,4
task_0027,family_04,template_04,0.75,12,B-LENGTH-PROPORTIONAL,1,0,0,1,6050,25,12120,0,0,1,0,0.5,2
task_0028,family_04,template_04,1.0,12,P-SPIDER-PARAM,1,0,1,0,6350,25,12270,0,0,1,0,0.0,0
task_0028,family_04,template_04,1.0,12,B-COLD,1,0,0,1,6050,25,12120,0,0,1,0,0.5,2
task_0028,family_04,template_04,1.0,12,B-INSTRUCTION,1,0,0,1,6070,25,12120,0,0,1,0,0.5,2
task_0028,family_04,template_04,1.0,12,B-RAG-EMBED,1,0,0,1,6250,25,12270,0,0,1,0,0.5,2
task_0028,family_04,template_04,1.0,12,B-STAGEHAND-CACHE,1,0,0,1,6050,25,12120,0,0,1,0,0.5,2
task_0028,family_04,template_04,1.0,12,B-TERX-REPLAY,1,0,0,1,6050,25,12120,0,0,1,0,0.5,2
task_0028,family_04,template_04,1.0,12,NC1-SHUFFLED,1,0,1,0,6350,25,12270,0,0,1,0,0.021873927616469026,0
task_0028,family_04,template_04,1.0,12,NC2-RANDOM,1,0,0,1,6250,25,12270,0,1,1,1,0.8,4
task_0028,family_04,template_04,1.0,12,B-LENGTH-PROPORTIONAL,1,0,0,1,6050,25,12120,0,0,1,0,0.5,2
task_0029,family_04,template_04,0.25,12,P-SPIDER-PARAM,1,0,1,0,6350,25,12270,0,0,1,0,0.5081447207185599,2
task_0029,family_04,template_04,0.25,12,B-COLD,1,0,0,1,6050,25,12120,0,0,1,0,0.5,2
task_0029,family_04,template_04,0.25,12,B-INSTRUCTION,1,0,0,1,6070,25,12120,0,0,1,0,0.5,2
task_0029,family_04,template_04,0.25,12,B-RAG-EMBED,1,0,0,1,6250,25,12270,0,0,1,0,0.5,2
task_0029,family_04,template_04,0.25,12,B-STAGEHAND-CACHE,1,0,0,1,6050,25,12120,0,0,1,0,0.5,2
task_0029,family_04,template_04,0.25,12,B-TERX-REPLAY,1,0,0,1,6050,25,12120,0,0,1,0,0.5,2
task_0029,family_04,template_04,0.25,12,NC1-SHUFFLED,1,0,1,0,6350,25,12270,0,0,1,0,0.003831233678386614,0
task_0029,family_04,template_04,0.25,12,NC2-RANDOM,1,0,0,1,6250,25,12270,0,1,1,1,0.8,4
task_0029,family_04,template_04,0.25,12,B-LENGTH-PROPORTIONAL,1,0,0,1,6050,25,12120,0,0,1,0,0.5,2
task_0030,family_05,template_05,0.0,13,P-SPIDER-PARAM,1,0,0,1,1000,14,1830,13,1,1,0,0.9901447381079524,4
task_0030,family_05,template_05,0.0,13,B-COLD,1,0,0,1,6550,27,13120,0,0,1,0,0.5,2
task_0030,family_05,template_05,0.0,13,B-INSTRUCTION,1,0,0,1,6570,27,13120,0,0,1,0,0.5,2
task_0030,family_05,template_05,0.0,13,B-RAG-EMBED,1,0,0,1,900,14,1830,13,1,1,0,0.5,2
task_0030,family_05,template_05,0.0,13,B-STAGEHAND-CACHE,1,0,0,1,700,14,1680,13,1,1,0,0.5,2
task_0030,family_05,template_05,0.0,13,B-TERX-REPLAY,1,0,0,1,50,14,1680,13,1,1,0,0.5,2
task_0030,family_05,template_05,0.0,13,NC1-SHUFFLED,1,0,0,1,1000,14,1830,13,1,1,0,0.9901447381079524,4
task_0030,family_05,template_05,0.0,13,NC2-RANDOM,1,0,0,1,6750,27,13270,0,1,1,1,0.8,4
task_0030,family_05,template_05,0.0,13,B-LENGTH-PROPORTIONAL,1,0,0,1,6550,27,13120,0,0,1,0,0.5,2
task_0031,family_05,template_05,0.5,13,P-SPIDER-PARAM,1,0,1,0,6850,27,13270,0,0,1,0,0.4693702465216534,2
task_0031,family_05,template_05,0.5,13,B-COLD,1,0,0,1,6550,27,13120,0,0,1,0,0.5,2
task_0031,family_05,template_05,0.5,13,B-INSTRUCTION,1,0,0,1,6570,27,13120,0,0,1,0,0.5,2
task_0031,family_05,template_05,0.5,13,B-RAG-EMBED,1,0,0,1,6750,27,13270,0,0,1,0,0.5,2
task_0031,family_05,template_05,0.5,13,B-STAGEHAND-CACHE,1,0,0,1,6550,27,13120,0,0,1,0,0.5,2
task_0031,family_05,template_05,0.5,13,B-TERX-REPLAY,1,0,0,1,6550,27,13120,0,0,1,0,0.5,2
task_0031,family_05,template_05,0.5,13,NC1-SHUFFLED,1,0,1,0,6850,27,13270,0,0,1,0,0.4693702465216534,2
task_0031,family_05,template_05,0.5,13,NC2-RANDOM,1,0,0,1,6750,27,13270,0,1,1,1,0.8,4
task_0031,family_05,template_05,0.5,13,B-LENGTH-PROPORTIONAL,1,0,0,1,6550,27,13120,0,0,1,0,0.5,2
task_0032,family_05,template_05,0.75,13,P-SPIDER-PARAM,1,0,1,0,6850,27,13270,0,0,1,0,0.01496188167353783,0
task_0032,family_05,template_05,0.75,13,B-COLD,1,0,0,1,6550,27,13120,0,0,1,0,0.5,2
task_0032,family_05,template_05,0.75,13,B-INSTRUCTION,1,0,0,1,6570,27,13120,0,0,1,0,0.5,2
task_0032,family_05,template_05,0.75,13,B-RAG-EMBED,1,0,0,1,6750,27,13270,0,0,1,0,0.5,2
task_0032,family_05,template_05,0.75,13,B-STAGEHAND-CACHE,1,0,0,1,6550,27,13120,0,0,1,0,0.5,2
task_0032,family_05,template_05,0.75,13,B-TERX-REPLAY,1,0,0,1,6550,27,13120,0,0,1,0,0.5,2
task_0032,family_05,template_05,0.75,13,NC1-SHUFFLED,1,0,1,0,6850,27,13270,0,0,1,0,0.01496188167353783,0
task_0032,family_05,template_05,0.75,13,NC2-RANDOM,1,0,0,1,6750,27,13270,0,1,1,1,0.8,4
task_0032,family_05,template_05,0.75,13,B-LENGTH-PROPORTIONAL,1,0,0,1,6550,27,13120,0,0,1,0,0.5,2
task_0033,family_05,template_05,1.0,13,P-SPIDER-PARAM,1,0,1,0,6850,27,13270,0,0,1,0,0.0,0
task_0033,family_05,template_05,1.0,13,B-COLD,1,0,0,1,6550,27,13120,0,0,1,0,0.5,2
task_0033,family_05,template_05,1.0,13,B-INSTRUCTION,1,0,0,1,6570,27,13120,0,0,1,0,0.5,2
task_0033,family_05,template_05,1.0,13,B-RAG-EMBED,1,0,0,1,6750,27,13270,0,0,1,0,0.5,2
task_0033,family_05,template_05,1.0,13,B-STAGEHAND-CACHE,1,0,0,1,6550,27,13120,0,0,1,0,0.5,2
task_0033,family_05,template_05,1.0,13,B-TERX-REPLAY,1,0,0,1,6550,27,13120,0,0,1,0,0.5,2
task_0033,family_05,template_05,1.0,13,NC1-SHUFFLED,1,0,1,0,6850,27,13270,0,0,1,0,0.0,0
task_0033,family_05,template_05,1.0,13,NC2-RANDOM,1,0,0,1,6750,27,13270,0,1,1,1,0.8,4
task_0033,family_05,template_05,1.0,13,B-LENGTH-PROPORTIONAL,1,0,0,1,6550,27,13120,0,0,1,0,0.5,2
task_0034,family_05,template_05,0.25,13,P-SPIDER-PARAM,1,0,1,0,6850,27,13270,0,0,1,0,0.5252024240277745,2
task_0034,family_05,template_05,0.25,13,B-COLD,1,0,0,1,6550,27,13120,0,0,1,0,0.5,2
task_0034,family_05,template_05,0.25,13,B-INSTRUCTION,1,0,0,1,6570,27,13120,0,0,1,0,0.5,2
task_0034,family_05,template_05,0.25,13,B-RAG-EMBED,1,0,0,1,6750,27,13270,0,0,1,0,0.5,2
task_0034,family_05,template_05,0.25,13,B-STAGEHAND-CACHE,1,0,0,1,6550,27,13120,0,0,1,0,0.5,2
task_0034,family_05,template_05,0.25,13,B-TERX-REPLAY,1,0,0,1,6550,27,13120,0,0,1,0,0.5,2
task_0034,family_05,template_05,0.25,13,NC1-SHUFFLED,1,0,1,0,6850,27,13270,0,0,1,0,0.5252024240277745,2
task_0034,family_05,template_05,0.25,13,NC2-RANDOM,1,0,0,1,6750,27,13270,0,1,1,1,0.8,4
task_0034,family_05,template_05,0.25,13,B-LENGTH-PROPORTIONAL,1,0,0,1,6550,27,13120,0,0,1,0,0.5,2
task_0035,family_05,template_05,0.5,13,P-SPIDER-PARAM,1,0,1,0,6850,27,13270,0,0,1,0,0.4560289243221076,2
task_0035,family_05,template_05,0.5,13,B-COLD,1,0,0,1,6550,27,13120,0,0,1,0,0.5,2
task_0035,family_05,template_05,0.5,13,B-INSTRUCTION,1,0,0,1,6570,27,13120,0,0,1,0,0.5,2
task_0035,family_05,template_05,0.5,13,B-RAG-EMBED,1,0,0,1,6750,27,13270,0,0,1,0,0.5,2
task_0035,family_05,template_05,0.5,13,B-STAGEHAND-CACHE,1,0,0,1,6550,27,13120,0,0,1,0,0.5,2
task_0035,family_05,template_05,0.5,13,B-TERX-REPLAY,1,0,0,1,6550,27,13120,0,0,1,0,0.5,2
task_0035,family_05,template_05,0.5,13,NC1-SHUFFLED,1,0,1,0,6850,27,13270,0,0,1,0,0.4560289243221076,2
task_0035,family_05,template_05,0.5,13,NC2-RANDOM,1,0,0,1,6750,27,13270,0,1,1,1,0.8,4
task_0035,family_05,template_05,0.5,13,B-LENGTH-PROPORTIONAL,1,0,0,1,6550,27,13120,0,0,1,0,0.5,2
task_0036,family_06,template_06,0.0,14,P-SPIDER-PARAM,1,0,0,1,1050,15,1950,14,1,1,0,0.9864017031493529,4
task_0036,family_06,template_06,0.0,14,B-COLD,1,0,0,1,7050,29,14120,0,0,1,0,0.5,2
task_0036,family_06,template_06,0.0,14,B-INSTRUCTION,1,0,0,1,7070,29,14120,0,0,1,0,0.5,2
task_0036,family_06,template_06,0.0,14,B-RAG-EMBED,1,0,0,1,950,15,1950,14,1,1,0,0.5,2
task_0036,family_06,template_06,0.0,14,B-STAGEHAND-CACHE,1,0,0,1,750,15,1800,14,1,1,0,0.5,2
task_0036,family_06,template_06,0.0,14,B-TERX-REPLAY,1,0,0,1,50,15,1800,14,1,1,0,0.5,2
task_0036,family_06,template_06,0.0,14,NC1-SHUFFLED,1,0,1,0,7350,29,14270,0,0,1,0,0.0,0
task_0036,family_06,template_06,0.0,14,NC2-RANDOM,1,0,0,1,7250,29,14270,0,1,1,1,0.8,4
task_0036,family_06,template_06,0.0,14,B-LENGTH-PROPORTIONAL,1,0,0,1,7050,29,14120,0,0,1,0,0.5,2
task_0037,family_06,template_06,0.75,14,P-SPIDER-PARAM,1,0,1,0,7350,29,14270,0,0,1,0,0.10730525031641616,0
task_0037,family_06,template_06,0.75,14,B-COLD,1,0,0,1,7050,29,14120,0,0,1,0,0.5,2
task_0037,family_06,template_06,0.75,14,B-INSTRUCTION,1,0,0,1,7070,29,14120,0,0,1,0,0.5,2
task_0037,family_06,template_06,0.75,14,B-RAG-EMBED,1,0,0,1,7250,29,14270,0,0,1,0,0.5,2
task_0037,family_06,template_06,0.75,14,B-STAGEHAND-CACHE,1,0,0,1,7050,29,14120,0,0,1,0,0.5,2
task_0037,family_06,template_06,0.75,14,B-TERX-REPLAY,1,0,0,1,7050,29,14120,0,0,1,0,0.5,2
task_0037,family_06,template_06,0.75,14,NC1-SHUFFLED,1,0,1,0,7350,29,14270,0,0,1,0,0.036286760306451504,0
task_0037,family_06,template_06,0.75,14,NC2-RANDOM,1,0,0,1,7250,29,14270,0,1,1,1,0.8,4
task_0037,family_06,template_06,0.75,14,B-LENGTH-PROPORTIONAL,1,0,0,1,7050,29,14120,0,0,1,0,0.5,2
task_0038,family_06,template_06,1.0,14,P-SPIDER-PARAM,1,0,1,0,7350,29,14270,0,0,1,0,0.04504116505303426,0
task_0038,family_06,template_06,1.0,14,B-COLD,1,0,0,1,7050,29,14120,0,0,1,0,0.5,2
task_0038,family_06,template_06,1.0,14,B-INSTRUCTION,1,0,0,1,7070,29,14120,0,0,1,0,0.5,2
task_0038,family_06,template_06,1.0,14,B-RAG-EMBED,1,0,0,1,7250,29,14270,0,0,1,0,0.5,2
task_0038,family_06,template_06,1.0,14,B-STAGEHAND-CACHE,1,0,0,1,7050,29,14120,0,0,1,0,0.5,2
task_0038,family_06,template_06,1.0,14,B-TERX-REPLAY,1,0,0,1,7050,29,14120,0,0,1,0,0.5,2
task_0038,family_06,template_06,1.0,14,NC1-SHUFFLED,1,0,1,0,7350,29,14270,0,0,1,0,0.0,0
task_0038,family_06,template_06,1.0,14,NC2-RANDOM,1,0,0,1,7250,29,14270,0,1,1,1,0.8,4
task_0038,family_06,template_06,1.0,14,B-LENGTH-PROPORTIONAL,1,0,0,1,7050,29,14120,0,0,1,0,0.5,2
task_0039,family_06,template_06,0.25,14,P-SPIDER-PARAM,1,0,0,1,2850,19,5470,10,1,1,1,0.8681113630213828,4
task_0039,family_06,template_06,0.25,14,B-COLD,1,0,0,1,7050,29,14120,0,0,1,0,0.5,2
task_0039,family_06,template_06,0.25,14,B-INSTRUCTION,1,0,0,1,7070,29,14120,0,0,1,0,0.5,2
task_0039,family_06,template_06,0.25,14,B-RAG-EMBED,1,0,0,1,7250,29,14270,0,0,1,0,0.5,2
task_0039,family_06,template_06,0.25,14,B-STAGEHAND-CACHE,1,0,0,1,7050,29,14120,0,0,1,0,0.5,2
task_0039,family_06,template_06,0.25,14,B-TERX-REPLAY,1,0,0,1,7050,29,14120,0,0,1,0,0.5,2
task_0039,family_06,template_06,0.25,14,NC1-SHUFFLED,1,0,1,0,7350,29,14270,0,0,1,0,0.026529309333234167,0
task_0039,family_06,template_06,0.25,14,NC2-RANDOM,1,0,0,1,7250,29,14270,0,1,1,1,0.8,4
task_0039,family_06,template_06,0.25,14,B-LENGTH-PROPORTIONAL,1,0,0,1,7050,29,14120,0,0,1,0,0.5,2
task_0040,family_06,template_06,0.5,14,P-SPIDER-PARAM,1,0,1,0,7350,29,14270,0,0,1,0,0.0863710399142184,0
task_0040,family_06,template_06,0.5,14,B-COLD,1,0,0,1,7050,29,14120,0,0,1,0,0.5,2
task_0040,family_06,template_06,0.5,14,B-INSTRUCTION,1,0,0,1,7070,29,14120,0,0,1,0,0.5,2
task_0040,family_06,template_06,0.5,14,B-RAG-EMBED,1,0,0,1,7250,29,14270,0,0,1,0,0.5,2
task_0040,family_06,template_06,0.5,14,B-STAGEHAND-CACHE,1,0,0,1,7050,29,14120,0,0,1,0,0.5,2
task_0040,family_06,template_06,0.5,14,B-TERX-REPLAY,1,0,0,1,7050,29,14120,0,0,1,0,0.5,2
task_0040,family_06,template_06,0.5,14,NC1-SHUFFLED,1,0,1,0,7350,29,14270,0,0,1,0,0.0,0
task_0040,family_06,template_06,0.5,14,NC2-RANDOM,1,0,0,1,7250,29,14270,0,1,1,1,0.8,4
task_0040,family_06,template_06,0.5,14,B-LENGTH-PROPORTIONAL,1,0,0,1,7050,29,14120,0,0,1,0,0.5,2
task_0041,family_06,template_06,0.75,14,P-SPIDER-PARAM,1,0,1,0,7350,29,14270,0,0,1,0,0.06800810643310566,0
task_0041,family_06,template_06,0.75,14,B-COLD,1,0,0,1,7050,29,14120,0,0,1,0,0.5,2
task_0041,family_06,template_06,0.75,14,B-INSTRUCTION,1,0,0,1,7070,29,14120,0,0,1,0,0.5,2
task_0041,family_06,template_06,0.75,14,B-RAG-EMBED,1,0,0,1,7250,29,14270,0,0,1,0,0.5,2
task_0041,family_06,template_06,0.75,14,B-STAGEHAND-CACHE,1,0,0,1,7050,29,14120,0,0,1,0,0.5,2
task_0041,family_06,template_06,0.75,14,B-TERX-REPLAY,1,0,0,1,7050,29,14120,0,0,1,0,0.5,2
task_0041,family_06,template_06,0.75,14,NC1-SHUFFLED,1,0,1,0,7350,29,14270,0,0,1,0,0.03023767121810342,0
task_0041,family_06,template_06,0.75,14,NC2-RANDOM,1,0,0,1,7250,29,14270,0,1,1,1,0.8,4
task_0041,family_06,template_06,0.75,14,B-LENGTH-PROPORTIONAL,1,0,0,1,7050,29,14120,0,0,1,0,0.5,2
task_0042,family_07,template_07,0.0,8,P-SPIDER-PARAM,1,0,0,1,750,9,1230,8,1,1,0,0.9808204777029943,4
task_0042,family_07,template_07,0.0,8,B-COLD,1,0,0,1,4050,17,8120,0,0,1,0,0.5,2
task_0042,family_07,template_07,0.0,8,B-INSTRUCTION,1,0,0,1,4070,17,8120,0,0,1,0,0.5,2
task_0042,family_07,template_07,0.0,8,B-RAG-EMBED,1,0,0,1,650,9,1230,8,1,1,0,0.5,2
task_0042,family_07,template_07,0.0,8,B-STAGEHAND-CACHE,1,0,0,1,450,9,1080,8,1,1,0,0.5,2
task_0042,family_07,template_07,0.0,8,B-TERX-REPLAY,1,0,0,1,50,9,1080,8,1,1,0,0.5,2
task_0042,family_07,template_07,0.0,8,NC1-SHUFFLED,1,0,0,1,750,9,1230,8,1,1,0,0.9808204777029943,4
task_0042,family_07,template_07,0.0,8,NC2-RANDOM,1,0,0,1,4250,17,8270,0,1,1,1,0.8,4
task_0042,family_07,template_07,0.0,8,B-LENGTH-PROPORTIONAL,1,0,0,1,4050,17,8120,0,0,1,0,0.5,2
task_0043,family_07,template_07,1.0,8,P-SPIDER-PARAM,1,0,1,0,4350,17,8270,0,0,1,0,0.0,0
task_0043,family_07,template_07,1.0,8,B-COLD,1,0,0,1,4050,17,8120,0,0,1,0,0.5,2
task_0043,family_07,template_07,1.0,8,B-INSTRUCTION,1,0,0,1,4070,17,8120,0,0,1,0,0.5,2
task_0043,family_07,template_07,1.0,8,B-RAG-EMBED,1,0,0,1,4250,17,8270,0,0,1,0,0.5,2
task_0043,family_07,template_07,1.0,8,B-STAGEHAND-CACHE,1,0,0,1,4050,17,8120,0,0,1,0,0.5,2
task_0043,family_07,template_07,1.0,8,B-TERX-REPLAY,1,0,0,1,4050,17,8120,0,0,1,0,0.5,2
task_0043,family_07,template_07,1.0,8,NC1-SHUFFLED,1,0,1,0,4350,17,8270,0,0,1,0,0.0,0
task_0043,family_07,template_07,1.0,8,NC2-RANDOM,1,0,0,1,4250,17,8270,0,1,1,1,0.8,4
task_0043,family_07,template_07,1.0,8,B-LENGTH-PROPORTIONAL,1,0,0,1,4050,17,8120,0,0,1,0,0.5,2
task_0044,family_07,template_07,0.25,8,P-SPIDER-PARAM,1,0,0,1,750,9,1230,8,1,1,0,0.9645583218221059,4
task_0044,family_07,template_07,0.25,8,B-COLD,1,0,0,1,4050,17,8120,0,0,1,0,0.5,2
task_0044,family_07,template_07,0.25,8,B-INSTRUCTION,1,0,0,1,4070,17,8120,0,0,1,0,0.5,2
task_0044,family_07,template_07,0.25,8,B-RAG-EMBED,1,0,0,1,4250,17,8270,0,0,1,0,0.5,2
task_0044,family_07,template_07,0.25,8,B-STAGEHAND-CACHE,1,0,0,1,4050,17,8120,0,0,1,0,0.5,2
task_0044,family_07,template_07,0.25,8,B-TERX-REPLAY,1,0,0,1,4050,17,8120,0,0,1,0,0.5,2
task_0044,family_07,template_07,0.25,8,NC1-SHUFFLED,1,0,0,1,750,9,1230,8,1,1,0,0.9645583218221059,4
task_0044,family_07,template_07,0.25,8,NC2-RANDOM,1,0,0,1,4250,17,8270,0,1,1,1,0.8,4
task_0044,family_07,template_07,0.25,8,B-LENGTH-PROPORTIONAL,1,0,0,1,4050,17,8120,0,0,1,0,0.5,2
task_0045,family_07,template_07,0.5,8,P-SPIDER-PARAM,1,0,1,0,4350,17,8270,0,0,1,0,0.03187617310407986,0
task_0045,family_07,template_07,0.5,8,B-COLD,1,0,0,1,4050,17,8120,0,0,1,0,0.5,2
task_0045,family_07,template_07,0.5,8,B-INSTRUCTION,1,0,0,1,4070,17,8120,0,0,1,0,0.5,2
task_0045,family_07,template_07,0.5,8,B-RAG-EMBED,1,0,0,1,4250,17,8270,0,0,1,0,0.5,2
task_0045,family_07,template_07,0.5,8,B-STAGEHAND-CACHE,1,0,0,1,4050,17,8120,0,0,1,0,0.5,2
task_0045,family_07,template_07,0.5,8,B-TERX-REPLAY,1,0,0,1,4050,17,8120,0,0,1,0,0.5,2
task_0045,family_07,template_07,0.5,8,NC1-SHUFFLED,1,0,1,0,4350,17,8270,0,0,1,0,0.03187617310407986,0
task_0045,family_07,template_07,0.5,8,NC2-RANDOM,1,0,0,1,4250,17,8270,0,1,1,1,0.8,4
task_0045,family_07,template_07,0.5,8,B-LENGTH-PROPORTIONAL,1,0,0,1,4050,17,8120,0,0,1,0,0.5,2
task_0046,family_07,template_07,0.75,8,P-SPIDER-PARAM,1,0,1,0,4350,17,8270,0,0,1,0,0.0,0
task_0046,family_07,template_07,0.75,8,B-COLD,1,0,0,1,4050,17,8120,0,0,1,0,0.5,2
task_0046,family_07,template_07,0.75,8,B-INSTRUCTION,1,0,0,1,4070,17,8120,0,0,1,0,0.5,2
task_0046,family_07,template_07,0.75,8,B-RAG-EMBED,1,0,0,1,4250,17,8270,0,0,1,0,0.5,2
task_0046,family_07,template_07,0.75,8,B-STAGEHAND-CACHE,1,0,0,1,4050,17,8120,0,0,1,0,0.5,2
task_0046,family_07,template_07,0.75,8,B-TERX-REPLAY,1,0,0,1,4050,17,8120,0,0,1,0,0.5,2
task_0046,family_07,template_07,0.75,8,NC1-SHUFFLED,1,0,1,0,4350,17,8270,0,0,1,0,0.0,0
task_0046,family_07,template_07,0.75,8,NC2-RANDOM,1,0,0,1,4250,17,8270,0,1,1,1,0.8,4
task_0046,family_07,template_07,0.75,8,B-LENGTH-PROPORTIONAL,1,0,0,1,4050,17,8120,0,0,1,0,0.5,2
task_0047,family_07,template_07,1.0,8,P-SPIDER-PARAM,1,0,1,0,4350,17,8270,0,0,1,0,0.007620811131496939,0
task_0047,family_07,template_07,1.0,8,B-COLD,1,0,0,1,4050,17,8120,0,0,1,0,0.5,2
task_0047,family_07,template_07,1.0,8,B-INSTRUCTION,1,0,0,1,4070,17,8120,0,0,1,0,0.5,2
task_0047,family_07,template_07,1.0,8,B-RAG-EMBED,1,0,0,1,4250,17,8270,0,0,1,0,0.5,2
task_0047,family_07,template_07,1.0,8,B-STAGEHAND-CACHE,1,0,0,1,4050,17,8120,0,0,1,0,0.5,2
task_0047,family_07,template_07,1.0,8,B-TERX-REPLAY,1,0,0,1,4050,17,8120,0,0,1,0,0.5,2
task_0047,family_07,template_07,1.0,8,NC1-SHUFFLED,1,0,1,0,4350,17,8270,0,0,1,0,0.007620811131496939,0
task_0047,family_07,template_07,1.0,8,NC2-RANDOM,1,0,0,1,4250,17,8270,0,1,1,1,0.8,4
task_0047,family_07,template_07,1.0,8,B-LENGTH-PROPORTIONAL,1,0,0,1,4050,17,8120,0,0,1,0,0.5,2
task_0048,family_08,template_08,0.0,9,P-SPIDER-PARAM,1,0,0,1,800,10,1350,9,1,1,0,1.0,4
task_0048,family_08,template_08,0.0,9,B-COLD,1,0,0,1,4550,19,9120,0,0,1,0,0.5,2
task_0048,family_08,template_08,0.0,9,B-INSTRUCTION,1,0,0,1,4570,19,9120,0,0,1,0,0.5,2
task_0048,family_08,template_08,0.0,9,B-RAG-EMBED,1,0,0,1,700,10,1350,9,1,1,0,0.5,2
task_0048,family_08,template_08,0.0,9,B-STAGEHAND-CACHE,1,0,0,1,500,10,1200,9,1,1,0,0.5,2
task_0048,family_08,template_08,0.0,9,B-TERX-REPLAY,1,0,0,1,50,10,1200,9,1,1,0,0.5,2
task_0048,family_08,template_08,0.0,9,NC1-SHUFFLED,1,0,1,0,4850,19,9270,0,0,1,0,0.034052105457666085,0
task_0048,family_08,template_08,0.0,9,NC2-RANDOM,1,0,0,1,4750,19,9270,0,1,1,1,0.8,4
task_0048,family_08,template_08,0.0,9,B-LENGTH-PROPORTIONAL,1,0,0,1,4550,19,9120,0,0,1,0,0.5,2
